"sample","source","seurat_cluster","reproduced_identity","singlet_cells","gene","percent_cells_expressing","mean_log_normalized_expression"
"DD1","DD","3","Pericyte",487,"PDPN",0.616016427104723,0.0051229347697102
"DD1","DD","3","Pericyte",487,"SCX",0.82135523613963,0.011463409785694
"DD1","DD","3","Pericyte",487,"FAP",2.46406570841889,0.0283577236007156
"DD1","DD","3","Pericyte",487,"POSTN",6.36550308008214,0.0737459923643819
"DD1","DD","3","Pericyte",487,"PDGFRA",0.205338809034908,0.00250673313665052
"DD1","DD","3","Pericyte",487,"APOD",0.205338809034908,0.0060638131761093
"DD2","DD","3","Pericyte",284,"CNN1",13.0281690140845,0.190622903203546
"DD2","DD","3","Pericyte",284,"ITGA8",3.16901408450704,0.031645084336497
"DD2","DD","3","Pericyte",284,"TAGLN",97.5352112676056,3.37229863934784
"DD2","DD","3","Pericyte",284,"ACTA2",81.3380281690141,2.5714129243859
"DD2","DD","3","Pericyte",284,"TPM1",76.4084507042253,1.69920470092662
"DD2","DD","3","Pericyte",284,"TPM2",83.8028169014084,1.98593745839755
"DD2","DD","3","Pericyte",284,"ITGB1",72.1830985915493,1.36092123219025
"DD2","DD","3","Pericyte",284,"ITGAV",16.1971830985916,0.179024319998114
"DD2","DD","3","Pericyte",284,"BCAR1",19.3661971830986,0.241241384994105
"DD2","DD","3","Pericyte",284,"PIEZO2",2.8169014084507,0.0394604273751555
"DD2","DD","3","Pericyte",284,"TEAD2",11.9718309859155,0.142276660856904
"DD2","DD","3","Pericyte",284,"LIMK1",0.704225352112676,0.0098501061184971
"DD2","DD","3","Pericyte",284,"CNN2",23.943661971831,0.304288096061136
"DD2","DD","3","Pericyte",284,"TEAD3",7.04225352112676,0.0773964020624482
"DD2","DD","3","Pericyte",284,"PFN1",74.2957746478873,1.49486800966697
"DD2","DD","3","Pericyte",284,"CFL1",83.8028169014084,1.83474734919462
"DD2","DD","3","Pericyte",284,"TMEM63B",5.63380281690141,0.0528352908074223
"DD2","DD","3","Pericyte",284,"ITGA5",8.09859154929578,0.0909572205911105
"DD2","DD","3","Pericyte",284,"MYLK",60.9154929577465,1.21891193251665
"DD2","DD","3","Pericyte",284,"ILK",33.4507042253521,0.498435543133452
"DD2","DD","3","Pericyte",284,"MYL9",94.3661971830986,2.73891714033675
"DD2","DD","3","Pericyte",284,"NF2",5.28169014084507,0.0559014392080081
"DD2","DD","3","Pericyte",284,"PARVA",20.0704225352113,0.241031779955791
"DD2","DD","3","Pericyte",284,"PKD2",15.1408450704225,0.185038150027702
"DD2","DD","3","Pericyte",284,"VCL",35.2112676056338,0.494288989738791
"DD2","DD","3","Pericyte",284,"TEAD4",5.28169014084507,0.0568962816516405
"DD2","DD","3","Pericyte",284,"ITGA2",0,0
"DD2","DD","3","Pericyte",284,"WWTR1",15.8450704225352,0.180627955676353
"DD2","DD","3","Pericyte",284,"FLNA",51.056338028169,0.869142637996503
"DD2","DD","3","Pericyte",284,"PANX1",1.76056338028169,0.0286466552165389
"DD2","DD","3","Pericyte",284,"TEAD1",6.33802816901408,0.0768614180609222
"DD2","DD","3","Pericyte",284,"CDC42",48.943661971831,0.754255569978769
"DD2","DD","3","Pericyte",284,"FERMT2",26.056338028169,0.374821537021179
"DD2","DD","3","Pericyte",284,"TLN1",33.0985915492958,0.456621115287323
"DD2","DD","3","Pericyte",284,"PKD1",8.80281690140845,0.109281838514628
"DD2","DD","3","Pericyte",284,"TLN2",1.76056338028169,0.0144806134896787
"DD2","DD","3","Pericyte",284,"RAC1",79.2253521126761,1.639834450723
"DD2","DD","3","Pericyte",284,"YAP1",16.5492957746479,0.227682504752028
"DD2","DD","3","Pericyte",284,"PIEZO1",3.16901408450704,0.031761609757071
"DD2","DD","3","Pericyte",284,"TRPV4",0.352112676056338,0.002072794391473
"DD2","DD","3","Pericyte",284,"TRPA1",0,0
"DD2","DD","3","Pericyte",284,"TRPC1",2.11267605633803,0.0214843753312938
"DD2","DD","3","Pericyte",284,"TRPC3",0,0
"DD2","DD","3","Pericyte",284,"TRPC6",14.7887323943662,0.196748335520953
"DD2","DD","3","Pericyte",284,"ASIC1",0.704225352112676,0.00645620348113627
"DD2","DD","3","Pericyte",284,"ASIC2",0,0
"DD2","DD","3","Pericyte",284,"ASIC3",0,0
"DD2","DD","3","Pericyte",284,"KCNK2",0,0
"DD2","DD","3","Pericyte",284,"KCNK4",0,0
"DD2","DD","3","Pericyte",284,"TMEM63A",3.87323943661972,0.0467119364812954
"DD2","DD","3","Pericyte",284,"TMEM150C",0.704225352112676,0.00589868170599953
"DD2","DD","3","Pericyte",284,"P2RX4",6.33802816901408,0.070520647456251
"DD2","DD","3","Pericyte",284,"P2RX7",1.05633802816901,0.0158724245564894
"DD2","DD","3","Pericyte",284,"PDPN",0.704225352112676,0.0041270836296281
"DD2","DD","3","Pericyte",284,"SCX",1.05633802816901,0.00924812912762238
"DD2","DD","3","Pericyte",284,"FAP",7.74647887323944,0.0765222781461264
"DD2","DD","3","Pericyte",284,"POSTN",8.09859154929578,0.102068061844941
"DD2","DD","3","Pericyte",284,"PDGFRA",1.40845070422535,0.0139801682671346
"DD2","DD","3","Pericyte",284,"APOD",4.57746478873239,0.0425285498243022
"DD3","DD","3","Pericyte",337,"CNN1",17.2106824925816,0.232664912821271
"DD3","DD","3","Pericyte",337,"ITGA8",3.85756676557863,0.0428145369902357
"DD3","DD","3","Pericyte",337,"TAGLN",94.9554896142433,3.33187827413743
"DD3","DD","3","Pericyte",337,"ACTA2",75.0741839762611,2.05351373014498
"DD3","DD","3","Pericyte",337,"TPM1",71.513353115727,1.44837134322427
"DD3","DD","3","Pericyte",337,"TPM2",79.2284866468843,1.9019895216444
"DD3","DD","3","Pericyte",337,"ITGB1",76.2611275964392,1.60967987744566
"DD3","DD","3","Pericyte",337,"ITGAV",14.8367952522255,0.166247247987631
"DD3","DD","3","Pericyte",337,"BCAR1",14.2433234421365,0.176088071659646
"DD3","DD","3","Pericyte",337,"PIEZO2",1.78041543026706,0.0187748621982465
"DD3","DD","3","Pericyte",337,"TEAD2",12.7596439169139,0.172553101209885
"DD3","DD","3","Pericyte",337,"LIMK1",0.890207715133531,0.0067938701887694
"DD3","DD","3","Pericyte",337,"CNN2",17.8041543026706,0.226718859804404
"DD3","DD","3","Pericyte",337,"TEAD3",6.23145400593472,0.0809658542200465
"DD3","DD","3","Pericyte",337,"PFN1",75.3709198813056,1.57387223716543
"DD3","DD","3","Pericyte",337,"CFL1",73.8872403560831,1.56734610467391
"DD3","DD","3","Pericyte",337,"TMEM63B",7.71513353115727,0.101944533191336
"DD3","DD","3","Pericyte",337,"ITGA5",7.41839762611276,0.0899660492810701
"DD3","DD","3","Pericyte",337,"MYLK",48.0712166172107,0.885149024389328
"DD3","DD","3","Pericyte",337,"ILK",40.0593471810089,0.598086847323287
"DD3","DD","3","Pericyte",337,"MYL9",88.7240356083086,2.65029595632122
"DD3","DD","3","Pericyte",337,"NF2",6.82492581602374,0.0926630876849758
"DD3","DD","3","Pericyte",337,"PARVA",18.9910979228487,0.232640038192659
"DD3","DD","3","Pericyte",337,"PKD2",15.13353115727,0.180887829113299
"DD3","DD","3","Pericyte",337,"VCL",30.5637982195846,0.452021531243998
"DD3","DD","3","Pericyte",337,"TEAD4",3.26409495548961,0.0405858945338382
"DD3","DD","3","Pericyte",337,"ITGA2",0,0
"DD3","DD","3","Pericyte",337,"WWTR1",13.946587537092,0.174874412346971
"DD3","DD","3","Pericyte",337,"FLNA",48.9614243323442,0.802554846808255
"DD3","DD","3","Pericyte",337,"PANX1",1.48367952522255,0.017786028803653
"DD3","DD","3","Pericyte",337,"TEAD1",9.49554896142433,0.138746321362205
"DD3","DD","3","Pericyte",337,"CDC42",50.7418397626113,0.845168872433606
"DD3","DD","3","Pericyte",337,"FERMT2",28.7833827893175,0.386326640517449
"DD3","DD","3","Pericyte",337,"TLN1",40.6528189910979,0.62730818090541
"DD3","DD","3","Pericyte",337,"PKD1",10.6824925816024,0.137375547745764
"DD3","DD","3","Pericyte",337,"TLN2",1.18694362017804,0.0140338683281304
"DD3","DD","3","Pericyte",337,"RAC1",77.4480712166172,1.66963824260874
"DD3","DD","3","Pericyte",337,"YAP1",14.2433234421365,0.199984110957515
"DD3","DD","3","Pericyte",337,"PIEZO1",0.29673590504451,0.00373355567568526
"DD3","DD","3","Pericyte",337,"TRPV4",0,0
"DD3","DD","3","Pericyte",337,"TRPA1",0,0
"DD3","DD","3","Pericyte",337,"TRPC1",2.37388724035608,0.0304606265714019
"DD3","DD","3","Pericyte",337,"TRPC3",0.29673590504451,0.0036343080256907
"DD3","DD","3","Pericyte",337,"TRPC6",8.30860534124629,0.121887721027009
"DD3","DD","3","Pericyte",337,"ASIC1",0.593471810089021,0.00700984282710237
"DD3","DD","3","Pericyte",337,"ASIC2",0,0
"DD3","DD","3","Pericyte",337,"ASIC3",0.593471810089021,0.0130881148807665
"DD3","DD","3","Pericyte",337,"KCNK2",0.29673590504451,0.00191543985773403
"DD3","DD","3","Pericyte",337,"KCNK4",0,0
"DD3","DD","3","Pericyte",337,"TMEM63A",4.74777448071217,0.0605650701179951
"DD3","DD","3","Pericyte",337,"TMEM150C",0.29673590504451,0.00184570575769647
"DD3","DD","3","Pericyte",337,"P2RX4",6.52818991097923,0.0752689745461418
"DD3","DD","3","Pericyte",337,"P2RX7",1.78041543026706,0.0271183810622685
"DD3","DD","3","Pericyte",337,"PDPN",4.15430267062314,0.0412379708347614
"DD3","DD","3","Pericyte",337,"SCX",1.18694362017804,0.00822419376030894
"DD3","DD","3","Pericyte",337,"FAP",8.6053412462908,0.101627518662686
"DD3","DD","3","Pericyte",337,"POSTN",8.6053412462908,0.217043116132177
"DD3","DD","3","Pericyte",337,"PDGFRA",2.07715133531157,0.019578192832728
"DD3","DD","3","Pericyte",337,"APOD",2.07715133531157,0.0342631354829398
